batch_size,context_length,attn_layer_id,prev_attn_layer_id,steps_none,steps_dequant,mean_T_gap_none_ms,mean_T_gap_dequant_ms,mean_T_stage_ms,mean_T_attn_none_ms,mean_T_attn_dequant_ms,mean_wait_before_attention_ms,mean_hideability,mean_overlap_ratio_wait_based,mean_effective_overlap_wall_clock,mean_gap_slowdown_ms,mean_gap_slowdown_pct,mean_net_stage_cost_ms
8,2048,7,,32,32,4.35049606859684,6.720224022865295,2.2725120037794113,1.670271996408701,1.5758080035448074,0.021023999492172152,3.157428177988461,0.9898770685521452,0.0,2.3697279542684555,54.470292971273985,2.3697279542684555
8,2048,18,7,32,32,5.454719960689545,5.878015965223312,0.40310399793088436,1.5666559971868992,1.567967999726534,0.02044799947179854,14.582310700365872,0.949272174610593,0.0,0.4232960045337677,7.7601784800013425,0.4232960045337677
8,2048,29,18,32,32,5.4721600115299225,5.888224005699158,0.40345599595457315,1.5651200041174889,1.5740800015628338,0.02054399950429797,14.594439155453282,0.9490786812832505,0.0,0.41606399416923523,7.603286331038972,0.41606399416923523
8,2048,40,29,32,32,5.459840029478073,5.872543960809708,0.4033599989488721,1.556768011301756,1.5719039998948574,0.020479999424424022,14.559464694383875,0.9492273258344079,0.0,0.4127039313316345,7.5589015264809225,0.4127039313316345
